"TFBS","Correlation","P_value","Adjusted_P_value","Null_Hypothesis"
"PK15505.1",0.00449616210386292,0.952367953698635,0.987238636712547,"Accept"
"PK16335.1",0.074123900779756,0.324074320030678,0.768074367517286,"Accept"
"PK17878.1",0.0809760316843601,0.281227419870012,0.74151272370609,"Accept"
"PK18009.1",-0.0406058252104289,0.589413903081947,0.864354697080906,"Accept"
"PK18401.1",-0.00948414797786206,0.899729450313009,0.984134836574264,"Accept"
"PK18474.1",-0.0152659088829209,0.839271917380413,0.964860508001988,"Accept"
"PK19363.1",0.0447015859161827,0.552395967510227,0.864354697080906,"Accept"
"PK19717.1",-0.151576747363791,0.0428191568411286,0.518997711367473,"Accept"
"PK21166.1",0.143398375756853,0.0554915346811373,0.530136267963109,"Accept"
"PK21687.1",-0.0981941470575734,0.19097272505495,0.674236858844949,"Accept"
"PK23829.1",-0.131192632665694,0.0800294993136854,0.570330707764966,"Accept"
"PK23964.1",0.110218179857643,0.141896122562156,0.667101429591958,"Accept"
"PK24205.1",-0.0405233253271265,0.590171059173307,0.864354697080906,"Accept"
"PK24580.1",-0.0711145521019619,0.344158500381145,0.768074367517286,"Accept"
"PK24978.1",-0.00848249300675077,0.910272385041965,0.987238636712547,"Accept"
"PK25870.1",-0.102475241347457,0.172247876892916,0.667101429591958,"Accept"
"PK27109.1",0.12582114033403,0.0932973419530172,0.570330707764966,"Accept"
"PK27149.1",0.152442763623769,0.0416321301711049,0.518997711367473,"Accept"
"PK28565.1",-0.0259437165148356,0.730297678448347,0.932341972517223,"Accept"
"PLT1",0.0221247531539235,0.768779880495399,0.951122862432055,"Accept"
"RAMOSA1",-0.123394631280062,0.0998385273595495,0.581395259839938,"Accept"
"RAP2.1",0.0410166595240443,0.585650035064816,0.864354697080906,"Accept"
"RAP2.10",0.0662444793986656,0.378290848093142,0.796674654628754,"Accept"
"RAP2.11",0.046761887797642,0.534212452183314,0.864354697080906,"Accept"
"RAP2.12",0.092684000183421,0.217203628090903,0.695297379972407,"Accept"
"RAP2.3",0.128418624237395,0.0866779446521426,0.570330707764966,"Accept"
"RAP2.4",0.102492088801381,0.172176981419872,0.667101429591958,"Accept"
"RAP2.6",-0.0875605749365017,0.24381119173542,0.713482244389533,"Accept"
"RAP2.7",-0.00360060727101149,0.961847337805633,0.987238636712547,"Accept"
"RAP2.9",0.0459429611669566,0.541404004858689,0.864354697080906,"Accept"
"RAV2",-0.0174365110354209,0.816795972339661,0.964860508001988,"Accept"
"RAX3",0.00363335944416434,0.961500556039024,0.987238636712547,"Accept"
"REF6",-0.198592883936715,0.00769941015193281,0.437502034243099,"Accept"
"REV",-0.000846251067731004,0.991029772738595,0.997865565997251,"Accept"
"RIN",-0.00721676253439336,0.923617058513952,0.987238636712547,"Accept"
"RVE1",-0.0118058958006652,0.875362272090666,0.979903944712959,"Accept"
"RVE4",-0.0660434809380288,0.379742581569979,0.796674654628754,"Accept"
"RVE5",-0.0644625037799551,0.391279395077033,0.806655175188136,"Accept"
"RVE6",-0.0833645426503053,0.267231737063517,0.730987981150399,"Accept"
"RVE7",0.0307087359732001,0.683220231960507,0.927227457660688,"Accept"
"RVE7L",0.0108777648884591,0.885090443944665,0.982503357212259,"Accept"
"RVE8",0.010046223070983,0.893820875177795,0.984134836574264,"Accept"
"SBP6",0.028942729398017,0.700537432636492,0.9309599530122,"Accept"
"SBP8",0.0838952187725121,0.264187814969698,0.730987981150399,"Accept"
"SEP1",0.0149617908728498,0.842431819994277,0.964860508001988,"Accept"
"SEP3",0.0581005351449983,0.439795105286609,0.834836970886638,"Accept"
"SGR5",0.0930967036103131,0.215154190360774,0.695297379972407,"Accept"
"SIZF2",0.073351276674463,0.32915706933035,0.768074367517286,"Accept"
"SMB",-0.0598284463300294,0.426290582679226,0.834231920035737,"Accept"
"SMZ",0.0419160896916725,0.577448750357989,0.864354697080906,"Accept"
"SOC1",0.0532976264104158,0.478584002434129,0.851353249598314,"Accept"
"SOL1",-0.183345110193377,0.0140232731973784,0.469445764655095,"Accept"
"SPL1",-0.110051661743939,0.142502884880289,0.667101429591958,"Accept"
"SPL11",0.0259264185456215,0.730470556331792,0.932341972517223,"Accept"
"SPL11A",-0.0676703862139249,0.368089649664884,0.794961417094358,"Accept"
"SPL11B",0.0159610968574943,0.832058367152453,0.964860508001988,"Accept"
"SPL12B",-0.0406489252350197,0.589018522318672,0.864354697080906,"Accept"
"SPL13A",-0.141882645858402,0.0581510640259177,0.530136267963109,"Accept"
"SPL13B",-0.0115490408658319,0.878052683744875,0.980173764557551,"Accept"
"SPL13D",0.0489886443594345,0.514902675352755,0.855659117437091,"Accept"
"SPL14",-0.0730707875938094,0.331014885835587,0.768074367517286,"Accept"
"SPL14B",0.0194107848246022,0.796481374695517,0.953926697714841,"Accept"
"SPL15",-0.077120303630171,0.304844531411427,0.765377519936546,"Accept"
"SPL15A",0.0315588475962974,0.674942052550175,0.925063114413799,"Accept"
"SPL15B",-0.039452019446554,0.600043209397728,0.869753353003304,"Accept"
"SPL15D",-0.111759744159938,0.136372013166321,0.667101429591958,"Accept"
"SPL16A",-0.143007254746228,0.0561679927634626,0.530136267963109,"Accept"
"SPL16D",-0.0987656299846898,0.18839060686251,0.674236858844949,"Accept"
"SPL18A",-0.144913448997093,0.0529343927142994,0.530136267963109,"Accept"
"SPL19B",0.0821506360166653,0.274284248356148,0.73670948943333,"Accept"
"SPL1D",-0.127094930648445,0.0900026496951724,0.570330707764966,"Accept"
"SPL2A",0.044321033980411,0.555787242163705,0.864354697080906,"Accept"
"SPL2B",-0.0987656299846898,0.18839060686251,0.674236858844949,"Accept"
"SPL3",-0.077120303630171,0.304844531411427,0.765377519936546,"Accept"
"SPL3A",-0.0671806599836656,0.3715739330364,0.796674654628754,"Accept"
"SPL3B",-0.000736553022727081,0.992192528062831,0.997865565997251,"Accept"
"SPL3D",-0.0576753984451299,0.44315469776232,0.834836970886638,"Accept"
"SPL4A",-0.0507793884829323,0.499638916258794,0.854117554338848,"Accept"
"SPL4D",-0.119054083117375,0.112438665662789,0.60803370739185,"Accept"
"SPL5",-0.077120303630171,0.304844531411427,0.765377519936546,"Accept"
"SPL5A",0.00551360573661537,0.941606560647253,0.987238636712547,"Accept"
"SPL5B",-0.0148550474694056,0.843541524304775,0.964860508001988,"Accept"
"SPL5D",0.0290788404236297,0.69919710597138,0.9309599530122,"Accept"
"SPL6A",-0.0977045283959778,0.193205420374381,0.674236858844949,"Accept"
"SPL7A",-0.0861829156704577,0.25133762167179,0.718253447297838,"Accept"
"SPL7B",0.0159610968574943,0.832058367152453,0.964860508001988,"Accept"
"SPL8",0.0794609147143965,0.290356669450225,0.75039313514141,"Accept"
"SPL8A",-0.103998545842378,0.165924835807132,0.667101429591958,"Accept"
"SPL8B",-0.126702197137264,0.0910084131625416,0.570330707764966,"Accept"
"SPL8D1",0.0494850479080903,0.510647554905675,0.855659117437091,"Accept"
"SPL9",-0.0730707875938094,0.331014885835587,0.768074367517286,"Accept"
"SPL9D",0.00513926633540558,0.945564783622678,0.987238636712547,"Accept"
"SPT",0.00503608603714029,0.946656038986493,0.987238636712547,"Accept"
"SRM1",-0.0265329645440461,0.724416832542645,0.932341972517223,"Accept"
"SVP",-0.04731836472672,0.529353086465119,0.864354697080906,"Accept"
"StBRC1",-0.118291429913676,0.114775702778348,0.615933733230372,"Accept"
"TB1",-0.186677863099566,0.0123453099525746,0.437502034243099,"Accept"
"TCP1",-0.181445022275396,0.0150666240984864,0.478331704728535,"Accept"
"TCP13",-0.0766612684307413,0.307740705463088,0.768074367517286,"Accept"
"TCP14",0.0446839157517313,0.552553211350769,0.864354697080906,"Accept"
"TCP15",-0.0723729938746067,0.335665827480943,0.768074367517286,"Accept"
"TCP16",-0.0386003133728651,0.607944180394338,0.876213190229956,"Accept"
"TCP17",0.00690485647637244,0.926908925023191,0.987238636712547,"Accept"
"TCP19",-0.129159566340096,0.0848602940714958,0.570330707764966,"Accept"
"TCP2",-0.0339171798000674,0.652183025065788,0.913485865766849,"Accept"
"TCP20",-0.0555456977839053,0.46020165146168,0.841844256418826,"Accept"
"TCP21",-0.00449604424242281,0.952369200843318,0.987238636712547,"Accept"
"TCP22",-0.0229574775399255,0.760336829767909,0.951122862432055,"Accept"
"TCP23",-0.141607709913787,0.058644545983904,0.530136267963109,"Accept"
"TCP24",0.0372751164903131,0.62032806062957,0.888168282327063,"Accept"
"TCP3",0.0228566670799267,0.761357471514948,0.951122862432055,"Accept"
"TCP4",0.0244256952760863,0.745519767700133,0.94945724038622,"Accept"
"TCP5",-0.0208926278547433,0.781322250609268,0.953592955170687,"Accept"
"TCP7",-0.0448380057795045,0.551182723453638,0.864354697080906,"Accept"
"TCP8",-0.107728592374744,0.151174982096153,0.667101429591958,"Accept"
"TCP9",-0.0408084382336452,0.587556276709621,0.864354697080906,"Accept"
"TCX2",-0.127511632261764,0.0889452248953064,0.570330707764966,"Accept"
"TCX3",-0.154538402802402,0.03887354357299,0.518997711367473,"Accept"
"TCX6",-0.205117946044866,0.00587972339727766,0.437502034243099,"Accept"
"TEIL",0.0544683957267798,0.468961426258288,0.845333032460453,"Accept"
"TEM1",-0.0174365110354209,0.816795972339661,0.964860508001988,"Accept"
"TFLG2.Zm00001d042777",0.0287599951806608,0.702338326098593,0.931592157070398,"Accept"
"TGA1",0.0540378319677174,0.472487846488015,0.847344275717027,"Accept"
"TGA10",-0.0144073753625296,0.848198853407153,0.964860508001988,"Accept"
"TGA1A",0.0531787002615539,0.479567406601611,0.851353249598314,"Accept"
"TGA2",-0.00247584187369332,0.9737603189794,0.991130789780398,"Accept"
"TGA3",0.0144924947737895,0.847312909013423,0.964860508001988,"Accept"
"TGA4",0.043661161230565,0.561691449444177,0.864354697080906,"Accept"
"TGA5",-0.00419022271236336,0.95560561611105,0.987238636712547,"Accept"
"TGA6",0.0431918853823621,0.565908503064529,0.864354697080906,"Accept"
"TGA7",-0.0138035324202936,0.854489200888063,0.967013842105204,"Accept"
"TGA9",0.0692531609748574,0.356967158461883,0.786670571782771,"Accept"
"TINY",0.0490592164222812,0.514296627126357,0.855659117437091,"Accept"
"TOE2",-0.0397849941961663,0.596966896710762,0.86708208344559,"Accept"
"TRB1",-0.026246864727397,0.72727019298742,0.932341972517223,"Accept"
"TRB2",-0.037449841912903,0.618689038195083,0.887629375206416,"Accept"
"TRP1",0.00201217721739271,0.978673075529366,0.991130789780398,"Accept"
"TRP2",0.00349290928041426,0.962987700018257,0.987238636712547,"Accept"
"TRP5",-0.0981941470575734,0.19097272505495,0.674236858844949,"Accept"
"TSAR1",0.0862697479170349,0.250858546326806,0.718253447297838,"Accept"
"TSAR2",0.0261766043653322,0.72797149658382,0.932341972517223,"Accept"
"TSO1",-0.122363954402482,0.102724416898742,0.582381169998512,"Accept"
"UB3",0.0440344918930996,0.558347383434482,0.864354697080906,"Accept"
"UNE10",0.0726234919610601,0.333991427960364,0.768074367517286,"Accept"
"VIP1",0.209982915667741,0.00478411713212904,0.437502034243099,"Accept"
"VIT_15s0048g01150",-0.080450331717807,0.284372856823836,0.74151272370609,"Accept"
"VIT_17s0000g10420",-0.00399183776257847,0.957705454537933,0.987238636712547,"Accept"
"WIP5",-0.0115166698678328,0.878391851594961,0.980173764557551,"Accept"
"WRKY1",0.0239828571085859,0.749979292829669,0.951122862432055,"Accept"
"WRKY11",-0.105520395967899,0.159782331139517,0.667101429591958,"Accept"
"WRKY12",-0.0136975652407938,0.855594039529783,0.967013842105204,"Accept"
"WRKY14",-0.126407323777216,0.0917694372375557,0.570330707764966,"Accept"
"WRKY15",-0.152962141321075,0.0409335739053745,0.518997711367473,"Accept"
"WRKY17",0.0502686782746687,0.503967637546039,0.854117554338848,"Accept"
"WRKY2",-0.102475241347457,0.172247876892916,0.667101429591958,"Accept"
"WRKY20",0.00594853583977878,0.93700946015364,0.987238636712547,"Accept"
"WRKY21",-0.110961409957364,0.139211891261398,0.667101429591958,"Accept"
"WRKY22",-0.0459931290421461,0.540962072209753,0.864354697080906,"Accept"
"WRKY23",-0.0844893481441893,0.260808155114497,0.730987981150399,"Accept"
"WRKY24",-0.176521161067609,0.0180915557055175,0.478331704728535,"Accept"
"WRKY25",-0.0440703541895928,0.558026656939698,0.864354697080906,"Accept"
"WRKY26",-0.126555356891792,0.0913867545511633,0.570330707764966,"Accept"
"WRKY27",-0.0988254606285357,0.188121759234798,0.674236858844949,"Accept"
"WRKY28",-0.102475241347457,0.172247876892916,0.667101429591958,"Accept"
"WRKY29",-0.0258980085036941,0.730754518999985,0.932341972517223,"Accept"
"WRKY3",-0.10941775565638,0.144830805327459,0.667101429591958,"Accept"
"WRKY30",-0.126327522378149,0.0919762620783297,0.570330707764966,"Accept"
"WRKY31",-0.0440703541895928,0.558026656939698,0.864354697080906,"Accept"
"WRKY33",-0.0736464058985769,0.327209531815224,0.768074367517286,"Accept"
"WRKY38",-0.0685941382924349,0.361572499337253,0.789781980763789,"Accept"
"WRKY42",-0.15745900396222,0.0352870700642,0.518997711367473,"Accept"
"WRKY45",-0.00373870579446242,0.960385192526637,0.987238636712547,"Accept"
"WRKY46",0.143471393820516,0.0553659958770937,0.530136267963109,"Accept"
"WRKY47",-0.0912669463682578,0.224346423673684,0.704087213583034,"Accept"
"WRKY50",-0.0751180063566946,0.31760951824091,0.768074367517286,"Accept"
"WRKY53",-0.102475241347457,0.172247876892916,0.667101429591958,"Accept"
"WRKY55",-0.141529926996853,0.0587847824641087,0.530136267963109,"Accept"
"WRKY59",-0.0557131115621263,0.458848570551648,0.841844256418826,"Accept"
"WRKY6",-0.15745900396222,0.0352870700642,0.518997711367473,"Accept"
"WRKY60",-0.102475241347457,0.172247876892916,0.667101429591958,"Accept"
"WRKY62",-0.111853914815018,0.136039968874283,0.667101429591958,"Accept"
"WRKY65",-0.105007211310134,0.161834302345528,0.667101429591958,"Accept"
"WRKY7",-0.0900991911614536,0.230356483301612,0.710342061711137,"Accept"
"WRKY70",-0.136629530847913,0.0681922768314345,0.530558804015519,"Accept"
"WRKY71",-0.0210317622466227,0.779903042772352,0.953516241859067,"Accept"
"WRKY75",-0.102475241347457,0.172247876892916,0.667101429591958,"Accept"
"WRKY8",-0.0804184160927049,0.284564575655166,0.74151272370609,"Accept"
"YAB4",-0.0134218793349959,0.858469715340221,0.96870659692484,"Accept"
"ZAT10",0.145051017125807,0.0527071204732942,0.530136267963109,"Accept"
"ZAT6",-0.0149135125705491,0.842933682883301,0.964860508001988,"Accept"
"ZHD1",-0.0130118264138149,0.862750406835435,0.970421657608497,"Accept"
"ZHD10",0.0370117920185775,0.622801725773833,0.888215460652384,"Accept"
"ZHD14",-0.117840511004848,0.116175198344793,0.618720942699922,"Accept"
"ZHD3",0.092606605306069,0.217589507245988,0.695297379972407,"Accept"
"ZHD5",0.0551813352782383,0.463154159066145,0.841844256418826,"Accept"
"ZHD6",0.0839762154264391,0.263725317186702,0.730987981150399,"Accept"
"ZHD9",0.043547186707887,0.562714272473306,0.864354697080906,"Accept"
"Zm00001d002364",-0.0523178919111723,0.486717940917279,0.851663051438912,"Accept"
"Zm00001d005692",-0.0739790969066708,0.325023040091968,0.768074367517286,"Accept"
"Zm00001d005892",0.00968694472242363,0.897596983087416,0.984134836574264,"Accept"
"Zm00001d015407",-0.168299073763814,0.0243221853736449,0.518997711367473,"Accept"
"Zm00001d018571",-0.0228138903139029,0.761790683600825,0.951122862432055,"Accept"
"Zm00001d020267",-0.0299375048863211,0.690763139217276,0.9309599530122,"Accept"
"Zm00001d020595",-0.0352392159408974,0.639562153336432,0.90465230139942,"Accept"
"Zm00001d024324",-0.108638403813707,0.147732307532242,0.667101429591958,"Accept"
"Zm00001d024644",-0.175108205510852,0.0190516183960156,0.478331704728535,"Accept"
"Zm00001d027846",-0.130823518267831,0.08088970384013,0.570330707764966,"Accept"
"Zm00001d031796",-0.0549450951038193,0.465074044090082,0.842647043802391,"Accept"
"Zm00001d034298",-0.0468153174969083,0.53374491672539,0.864354697080906,"Accept"
"Zm00001d035604",0.0278887460638361,0.710947360766421,0.931624089979504,"Accept"
"Zm00001d038683",0.0758082791343201,0.313170232852745,0.768074367517286,"Accept"
"Zm00001d044785",-0.109190894323602,0.145670900131064,0.667101429591958,"Accept"
"Zm00001d049364",-0.0765096042233967,0.30870155008786,0.768074367517286,"Accept"
"Zm00001d052229",-0.0523178919111723,0.486717940917279,0.851663051438912,"Accept"
"ZmbZIP25",0.0439436997323954,0.559159759949607,0.864354697080906,"Accept"
"ZmbZIP54",-0.00762864945016491,0.919271986464689,0.987238636712547,"Accept"
"ZmbZIP57",0.0172978480848232,0.818227534425236,0.964860508001988,"Accept"
"ZmbZIP72",0.0218532989798657,0.771538114619591,0.951122862432055,"Accept"
"ZmbZIP96",0.0783279814586331,0.29731090347653,0.757281033130436,"Accept"
"abi4",-0.0791735666415103,0.292110126138114,0.75039313514141,"Accept"
"bHLH112",0.0833711993560816,0.267193407175512,0.730987981150399,"Accept"
"bHLH130",0.0213324422420907,0.776838515485136,0.95142417488859,"Accept"
"bHLH18",0.0189606248495003,0.801101877509148,0.954750064067036,"Accept"
"bHLH34",0.114959903253323,0.125431585764356,0.638973947770598,"Accept"
"bHLH77",0.109762372710723,0.143561695562812,0.667101429591958,"Accept"
"bHLH78",0.0714972134739943,0.34156181710588,0.768074367517286,"Accept"
"bHLH80",-0.00396086361554966,0.958033332171103,0.987238636712547,"Accept"
"bZIP910",-0.000261657325532693,0.997226390485423,0.997865565997251,"Accept"
"bZIP911",-0.0511172320963049,0.496786185300462,0.854117554338848,"Accept"
"cassava45561.m1",-0.0498172426962792,0.507810228036708,0.854117554338848,"Accept"
"estExt_Genewise1.C_2060077",-0.063403844272121,0.399121343484267,0.811000235017643,"Accept"
"estExt_gwp_gw1.C_550163",0.152860310554997,0.0410697534585294,0.518997711367473,"Accept"
"myb.Ph3",0.0442097621065383,0.556780737764033,0.864354697080906,"Accept"
"squamosa",0.00725717422858426,0.923190645896322,0.987238636712547,"Accept"
